(080)69564399,96569 95359,08/09/16 18:22,9
(080)35987804,78295 20931,08/09/16 18:23,783
95269 20533,97449 50000,08/09/16 18:31,832
78132 18081,93416 07259,08/09/16 18:52,918
90365 06212,81513 30231,08/09/16 18:54,129
(022)34715405,97448 02140,08/09/16 18:54,3246
95262 44233,97393 04671,08/09/16 18:55,762
(022)46574732,97403 88244,08/09/16 19:07,735
78136 42599,97399 92703,08/09/16 19:13,303
1409421631,(0471)2953539,08/09/16 19:18,10
(04344)228249,(080)43901222,08/09/16 19:24,2293
78130 00821,98453 94494,08/09/16 19:25,868
(080)64431120,90192 30758,08/09/16 19:39,131
1401747654,87144 42283,08/09/16 19:46,493
81520 43406,(040)69695864,08/09/16 20:00,1035
97424 21092,(080)69609453,08/09/16 20:17,945
97416 29480,92426 72402,08/09/16 20:19,153
(044)41581342,97429 02055,08/09/16 20:19,772
(0821)3602212,99007 06998,08/09/16 20:25,1040
90355 94399,98452 19037,08/09/16 20:35,238
90359 52497,97390 23922,08/09/16 21:10,108
93432 65750,(080)20123809,08/09/16 21:57,2056
94499 46077,97426 64618,08/09/16 21:58,317
98447 62998,(080)46304537,08/09/16 21:58,2515
81520 43406,(040)69695864,08/09/16 22:01,136
98447 62998,(080)46304537,08/09/16 22:01,36
(080)46304537,98447 62998,08/09/16 22:03,300
(080)34121098,95267 70383,08/09/16 22:09,1228
(022)68535788,(080)65023950,08/09/16 22:10,666
(080)41712046,97410 27512,08/09/16 22:11,817
(040)66729318,(080)66857551,08/09/16 22:24,2310
81525 12041,99610 89720,08/09/16 22:26,869
(044)69775060,90356 11723,08/09/16 22:32,2668
77956 90632,78132 18081,08/09/16 22:42,353
98456 86153,90197 24124,08/09/16 22:53,2192
81510 47188,(080)41095396,08/09/16 23:04,1427
(080)30231886,81513 30231,08/09/16 23:16,613
87146 31956,97384 69866,08/09/16 23:24,9
97449 50000,78295 78750,08/09/16 23:25,237
98442 33257,95262 44233,08/09/16 23:28,234
92423 51078,78134 03625,08/09/16 23:28,73
81520 43406,92421 64236,08/09/16 23:31,621
90352 50054,96566 40412,08/09/16 23:34,9
97447 92655,87149 75762,08/09/16 23:38,2772
78298 91466,(022)28952819,08/09/16 23:40,1253
(080)35986130,78130 36804,08/09/16 23:52,3025
81519 62015,93430 54160,09/09/16 6:00,233
92423 51078,78134 03625,09/09/16 6:01,325
(022)30044349,97385 29751,09/09/16 6:02,646
90193 61937,(022)66911540,09/09/16 6:08,155
77950 18278,89078 69605,09/09/16 6:15,161
(0821)3602212,99007 06998,09/09/16 6:16,707
(080)32679828,90196 73585,09/09/16 6:23,2163
81525 12041,90356 11723,09/09/16 6:42,74
(04344)322628,97427 87999,09/09/16 6:44,126
98440 68457,95264 40233,09/09/16 6:50,20
78293 38561,(080)21129907,09/09/16 6:56,576
(080)30231886,81513 30231,09/09/16 6:56,693
(080)34932254,81513 36123,09/09/16 6:58,608
(044)49481100,(080)69245029,09/09/16 7:01,141
78134 03625,92423 51078,09/09/16 7:05,1006
92411 96415,97406 74488,09/09/16 7:19,416
98444 63396,(022)46574732,09/09/16 7:44,349
92423 51078,(080)25863765,09/09/16 7:50,2091
(080)49328664,94005 20878,09/09/16 8:04,1866
99001 95783,(080)60068611,09/09/16 8:05,3294
(080)69609453,(080)25863765,09/09/16 8:08,1646
97406 06245,(0471)2225098,09/09/16 8:11,2219
98440 65896,(080)47459867,09/09/16 8:21,204
92424 51984,(04344)617351,09/09/16 8:30,693
(080)35538852,98459 20681,09/09/16 8:47,532
(080)68739140,97406 74488,09/09/16 9:09,580
90359 79636,70121 27677,09/09/16 9:09,158
99006 60463,99003 88572,09/09/16 9:12,570
(044)69775060,78134 03625,09/09/16 9:16,192
78295 48262,70121 27677,09/09/16 9:23,3376
98454 07778,97421 07528,09/09/16 9:28,3243
78299 99223,92424 51984,09/09/16 9:38,87
(04546)388977,89071 50880,09/09/16 9:48,2836
93412 66159,98454 07778,09/09/16 9:52,114
97427 87999,(04344)322628,09/09/16 9:52,765
97446 95253,97428 35959,09/09/16 10:04,1069
77956 55474,(044)30360652,09/09/16 10:11,2548
78290 99865,89071 31755,09/09/16 10:24,2703
70129 62374,98441 32533,09/09/16 10:30,2325
(080)67362492,(04344)316423,09/09/16 10:33,2093
92411 96415,97406 74488,09/09/16 10:49,190
(080)43685310,84312 48999,09/09/16 10:59,681
90351 35947,(080)35121497,09/09/16 11:06,802
94005 20878,(080)49328664,09/09/16 11:08,3605
99003 47921,98444 95768,09/09/16 11:13,203
97399 92703,78136 42599,09/09/16 11:19,120
(080)46772413,(04344)211113,09/09/16 11:31,2706
97424 53609,97385 70012,09/09/16 11:39,860
89071 32787,(044)48154960,09/09/16 11:52,255
(022)44927512,(0471)2953539,09/09/16 12:04,187
94001 62063,(080)33251027,09/09/16 12:07,71
70127 59322,78133 71458,09/09/16 12:17,839
95263 76972,(080)62342282,09/09/16 12:19,1273
(044)49868415,90196 73585,09/09/16 12:22,1121
70121 27677,90359 79636,09/09/16 12:28,3054
(022)39006198,97447 92655,09/09/16 12:32,3497
98444 72482,98446 78140,09/09/16 12:44,69
78295 60375,93410 98013,09/09/16 12:46,308
92428 82401,97385 29751,09/09/16 12:49,940
1404787681,99613 05278,09/09/16 13:03,50
70127 59322,78133 71458,09/09/16 13:06,210
74292 23928,(0471)2953539,09/09/16 13:07,584
98448 88411,(080)64765396,09/09/16 13:11,1263
90197 69887,99610 89720,09/09/16 13:17,1523
90351 35947,(080)35121497,09/09/16 13:18,888
(080)29435303,(080)43685310,09/09/16 13:38,3199
98446 78140,(080)35538852,09/09/16 13:51,168
87146 31956,83019 39880,09/09/16 13:56,57
97403 09983,97406 06245,09/09/16 13:57,1989
94005 20878,(04344)649705,09/09/16 14:03,2398
(080)49328664,94005 20878,09/09/16 14:15,684
90355 10919,81510 47188,09/09/16 14:21,1805
90359 52497,(0824)2145844,09/09/16 14:29,2120
(080)33251027,(080)49796269,09/09/16 14:33,1226
92415 91418,94489 72078,09/09/16 14:35,46
(044)41581342,97429 02055,09/09/16 14:41,80
89078 69605,77950 18278,09/09/16 14:43,854
97421 07528,97399 92703,09/09/16 14:45,631
98440 65896,98446 78140,09/09/16 14:46,957
87140 67779,89072 39789,09/09/16 14:47,163
(080)35121497,90087 42537,09/09/16 14:47,9
99001 95783,98459 20681,09/09/16 14:48,2443
(080)22759842,(080)43562014,09/09/16 14:50,883
(080)35538852,98459 20681,09/09/16 14:56,153
98459 20681,(080)35538852,09/09/16 14:58,233
97424 53609,97385 70012,09/09/16 15:06,2444
95269 20533,97449 50000,09/09/16 15:09,781
78136 54214,(0471)6537077,09/09/16 15:30,2172
97391 99665,90368 72970,09/09/16 15:34,2514
(080)34121098,95267 70383,09/09/16 15:36,2282
(080)46772413,(04344)211113,09/09/16 15:40,2177
(0471)6537077,78136 54214,09/09/16 15:50,193
(044)45416964,92425 27794,09/09/16 15:51,129
89071 31755,78290 99865,09/09/16 15:58,267
97385 29751,(022)30044349,09/09/16 16:06,118
(080)60998034,81517 73746,09/09/16 16:13,3049
87144 42283,98458 13389,09/09/16 16:14,2643
98448 86633,78293 91304,09/09/16 16:23,1166
98444 63396,(022)46574732,09/09/16 16:29,2150
(0821)2135265,81524 55552,09/09/16 16:39,321
97391 99665,90355 94399,09/09/16 16:41,862
78136 42599,97399 92703,09/09/16 16:49,144
(022)21884607,90083 59148,09/09/16 16:53,1113
90088 09624,94480 64700,09/09/16 16:54,132
90352 50054,96566 40412,09/09/16 16:57,3053
97402 57057,(080)45547058,09/09/16 17:07,2073
78295 48262,70121 27677,09/09/16 17:10,9
(040)69695864,97406 93118,09/09/16 17:15,2870
(080)45291968,94482 95223,09/09/16 17:18,2323
97399 92703,97421 07528,09/09/16 17:21,292
97389 12538,90352 50054,09/09/16 17:21,712
95266 42732,(080)45291968,09/09/16 17:21,2583
(080)68104927,87146 31956,09/09/16 17:27,2224
(04344)649705,90193 16567,09/09/16 17:29,2499
(080)45291968,90365 06212,09/09/16 17:29,3832
93432 65750,(080)20123809,09/09/16 17:32,38
92415 91418,(080)48462898,09/09/16 17:36,1422
97425 92186,94482 95223,09/09/16 17:38,229
(022)44927512,(0471)2953539,09/09/16 17:39,229
74066 93594,(080)62164823,09/09/16 17:39,120
99001 95783,78298 02848,09/09/16 17:52,279
99612 41256,90197 24124,09/09/16 17:54,154
1409421631,97420 63582,09/09/16 18:00,55
90084 16988,98449 60656,09/09/16 18:00,3282
(080)39755879,90355 94399,09/09/16 18:13,532
90196 73585,(044)49868415,09/09/16 18:24,3130
97449 50000,78295 78750,09/09/16 18:25,770
97390 23922,99004 86250,09/09/16 18:30,328
92414 22596,(044)30727085,09/09/16 18:32,61
(04344)228249,98453 46196,09/09/16 18:41,1495
99007 06998,(0821)3602212,09/09/16 18:43,583
93430 54160,(04344)615310,09/09/16 18:52,998
81522 26166,(080)46566171,09/09/16 18:55,9
98458 13389,87144 42283,09/09/16 19:01,101
90197 69887,99610 89720,09/09/16 19:01,110
(080)33277651,97418 46131,09/09/16 19:05,189
(022)32517986,(080)21129907,09/09/16 19:06,140
78138 56841,93416 07259,09/09/16 19:09,56
93435 98939,97403 49292,09/09/16 19:10,863
(080)46304537,98447 62998,09/09/16 19:21,9
(080)62963633,98443 99204,09/09/16 19:22,426
93432 24657,(044)27523585,09/09/16 19:23,642
90355 10919,81510 47188,09/09/16 19:41,274
74066 31484,98454 90038,09/09/16 19:47,109
92426 72402,97416 29480,09/09/16 19:52,1928
(080)22759842,(080)43562014,09/09/16 19:54,345
(080)35121497,90351 35947,09/09/16 19:59,74
(080)46702492,(080)44046839,09/09/16 20:04,1716
(08214175)358,97419 90520,09/09/16 20:06,1901
87149 75762,97447 92655,09/09/16 20:08,103
98453 46196,(04344)228249,09/09/16 20:14,117
97385 70012,97424 53609,09/09/16 20:15,173
(0471)2225098,97406 06245,09/09/16 20:22,451
93428 98469,(080)66044294,09/09/16 20:24,2451
(080)64765396,98448 88411,09/09/16 20:49,935
(0821)4753474,97404 90013,09/09/16 21:01,339
(080)45547058,84319 52539,09/09/16 21:03,200
(04344)228249,98453 46196,09/09/16 21:05,9
98445 27876,(080)32390650,09/09/16 21:07,749
92428 82401,97385 29751,09/09/16 21:13,1894
99007 06998,84314 00609,09/09/16 21:16,100
95267 70383,97414 62027,09/09/16 21:23,289
94482 95223,97425 92186,09/09/16 21:29,25
97406 74488,92411 96415,09/09/16 21:41,1078
90088 09624,(080)22816760,09/09/16 21:41,519
(08214175)358,97419 90520,09/09/16 21:49,119
74066 93594,(080)62164823,09/09/16 21:51,241
(022)38214945,(080)65647085,09/09/16 21:55,245
90194 00845,(040)26738737,09/09/16 21:55,303
90359 79636,70121 27677,09/09/16 22:01,616
(044)27641880,97416 18084,09/09/16 22:01,810
81520 43406,(040)69695864,09/09/16 22:02,2767
90088 09624,94480 64700,09/09/16 22:04,387
98440 68457,95264 40233,09/09/16 22:09,2067
97404 90013,(0821)4753474,09/09/16 22:12,1026
81510 47188,90355 10919,09/09/16 22:13,212
90197 69887,99610 89720,09/09/16 22:19,939
(044)49868415,98447 63400,09/09/16 22:27,9
97403 88244,(022)46574732,09/09/16 22:28,2566
74066 93594,78136 65840,09/09/16 22:33,9
78136 54214,(0471)6537077,09/09/16 22:36,87
(04344)316423,(080)67362492,09/09/16 22:44,562
(080)69245029,(044)49481100,09/09/16 22:45,170
98445 85687,90197 38885,09/09/16 22:47,180
92421 09526,(080)69150162,09/09/16 22:57,2250
99004 86250,95262 44233,09/09/16 23:03,3581
97425 12708,90366 36573,09/09/16 23:05,2631
94492 23068,90359 91512,09/09/16 23:11,9
77956 90632,78132 18081,09/09/16 23:13,740
97406 93118,(040)69695864,09/09/16 23:17,211
78130 00821,98453 94494,09/09/16 23:19,61
87144 42283,98458 13389,09/09/16 23:20,785
97406 74488,92411 96415,09/09/16 23:22,215
99003 47921,98444 95768,09/09/16 23:35,30
97403 09983,97406 06245,09/09/16 23:41,2554
90084 16988,98449 60656,09/09/16 23:43,128
99001 95783,98459 20681,09/09/16 23:45,63
(022)66911540,93426 88474,09/09/16 23:58,287
93415 21881,98454 90038,10/09/16 6:06,1986
90084 16988,93422 47940,10/09/16 6:14,139
70121 27677,78295 48262,10/09/16 6:23,2073
99612 41256,(080)43206415,10/09/16 6:31,620
(080)43685310,(080)29435303,10/09/16 6:34,800
(080)43562014,(080)22759842,10/09/16 6:44,973
(022)28952819,(080)25863765,10/09/16 6:44,595
(080)62164823,(022)22288051,10/09/16 6:51,336
83019 39880,87146 31956,10/09/16 6:54,189
92426 72402,97416 29480,10/09/16 7:08,122
(044)30727085,92414 22596,10/09/16 7:17,2680
(080)22816760,90088 09624,10/09/16 7:18,183
97422 22278,98446 66723,10/09/16 7:34,268
(0821)3602212,99007 06998,10/09/16 7:49,524
(0471)4255177,74298 85702,10/09/16 7:56,970
99001 95783,78298 02848,10/09/16 7:57,137
(080)41712046,97410 27512,10/09/16 8:01,253
98440 65896,(080)47459867,10/09/16 8:09,391
99007 06998,(0821)3602212,10/09/16 8:19,2483
95262 44233,97393 04671,10/09/16 8:23,9
84319 52539,(080)45547058,10/09/16 8:26,1514
(04344)615310,93430 54160,10/09/16 8:30,811
(044)49868415,90196 73585,10/09/16 8:34,181
97419 90520,(08214175)358,10/09/16 8:35,3495
74065 10917,90198 03659,10/09/16 8:37,837
87146 31956,(080)68104927,10/09/16 8:56,31
97414 97237,87146 58071,10/09/16 9:10,1117
98444 95768,90194 08626,10/09/16 9:22,2380
97380 60551,78298 91466,10/09/16 9:26,2775
1408672243,99007 06998,10/09/16 9:48,51
1408672243,81522 26166,10/09/16 10:17,10
90356 11723,81525 12041,10/09/16 10:24,347
(022)21884607,90083 59148,10/09/16 10:32,579
(080)47999451,74064 33807,10/09/16 10:47,1130
(022)66911540,(080)25863765,10/09/16 10:57,2242
(080)43685310,(080)29435303,10/09/16 11:08,2781
(04546)388977,89071 50880,10/09/16 11:10,49
97421 07528,97399 92703,10/09/16 11:19,53
(044)20550065,84319 52539,10/09/16 11:36,697
(080)43215621,(080)32647101,10/09/16 11:57,129
(080)66044294,93428 98469,10/09/16 12:09,225
83013 02552,94499 46077,10/09/16 12:16,9
(040)69695864,97406 93118,10/09/16 12:30,909
90355 94399,97391 99665,10/09/16 12:37,131
(080)41203315,(080)61419142,10/09/16 12:38,2637
97389 12538,90352 50054,10/09/16 12:57,272
97406 06245,97403 09983,10/09/16 12:57,447
(044)27641880,97416 18084,10/09/16 13:01,323
(080)44076727,97415 99182,10/09/16 13:08,830
78138 56841,93416 07259,10/09/16 13:11,219
(080)21652896,(040)26738737,10/09/16 13:20,702
(080)35538852,98446 78140,10/09/16 13:22,2192
97403 49292,93435 98939,10/09/16 13:23,64
95267 70383,(080)34121098,10/09/16 13:42,59
94001 07403,90368 72970,10/09/16 13:44,2432
(080)39991213,94495 34273,10/09/16 14:03,3461
90368 72970,94001 07403,10/09/16 14:12,1914
99009 32475,(011)47486239,10/09/16 14:14,375
84311 10322,(0824)2022081,10/09/16 14:29,922
90192 87313,78139 24512,10/09/16 14:40,209
(044)27523585,93432 24657,10/09/16 14:44,821
(080)69150162,92421 09526,10/09/16 14:47,839
(080)61419142,(080)41203315,10/09/16 15:11,3247
(080)21652896,(040)26738737,10/09/16 15:11,24
94485 80091,84312 48999,10/09/16 15:11,570
(080)66044294,93428 98469,10/09/16 15:13,1849
(080)41712046,97410 27512,10/09/16 15:21,2655
97391 99665,90368 72970,10/09/16 15:22,164
99006 60463,99003 88572,10/09/16 15:32,1714
93427 56500,(044)24037112,10/09/16 15:49,3316
1409668775,(080)23802940,10/09/16 16:07,77
99001 95783,78298 02848,10/09/16 16:15,162
90199 67471,90351 49472,10/09/16 16:29,9
1407539117,90365 82019,10/09/16 16:33,71
(044)27523585,93432 24657,10/09/16 16:52,473
90192 87313,(080)33251027,10/09/16 16:52,526
98453 94494,78130 00821,10/09/16 17:18,183
1400481538,(080)32828889,10/09/16 17:20,881
(080)32638303,98458 94162,10/09/16 17:32,2112
99002 80226,90085 20915,10/09/16 17:33,3384
1404073047,98454 59941,10/09/16 17:35,40
97422 22278,(080)63623429,10/09/16 17:43,976
87144 42283,98458 13389,10/09/16 17:50,9
(044)30727085,92414 22596,10/09/16 18:19,2575
81510 47188,90355 10919,10/09/16 18:22,692
77956 90632,(0821)3537229,10/09/16 18:22,75
90365 06212,(080)45291968,10/09/16 18:24,176
93412 26084,(022)47410783,10/09/16 18:34,163
(080)33251027,(080)49796269,10/09/16 18:35,142
(044)49481100,(080)69245029,10/09/16 18:37,306
98458 13389,87144 42283,10/09/16 18:41,3685
97416 18084,(044)27641880,10/09/16 18:50,2854
(0471)2953539,(022)44927512,10/09/16 18:50,937
(040)69695864,97406 93118,10/09/16 18:52,200
90365 51029,94499 38099,10/09/16 18:54,3424
94480 64700,(080)32828889,10/09/16 18:55,79
99001 95783,78298 02848,10/09/16 19:00,987
78138 56841,99009 32475,10/09/16 19:04,2420
97414 62784,98449 60656,10/09/16 19:07,295
(080)65275591,98442 73671,10/09/16 19:12,721
84319 52539,(044)20550065,10/09/16 19:35,223
90359 52497,97390 23922,10/09/16 19:35,1239
1408371942,93436 09781,10/09/16 19:47,221
(022)47410783,93412 26084,10/09/16 19:54,754
98440 65896,(080)47459867,10/09/16 20:01,948
(080)43685310,84312 48999,10/09/16 20:08,2498
(080)68104927,87146 31956,10/09/16 20:11,9
(022)22288051,(080)62164823,10/09/16 20:33,1927
90359 52497,(0824)2145844,10/09/16 20:41,739
94497 77615,(0824)6366719,10/09/16 20:44,104
92414 22596,(080)32647101,10/09/16 21:05,94
78138 93826,96569 95359,10/09/16 21:10,123
90197 38885,98445 85687,10/09/16 21:13,840
98453 94494,78130 00821,10/09/16 21:15,831
97418 46131,(080)33277651,10/09/16 21:16,872
90359 52497,(0824)2145844,10/09/16 21:18,155
(080)47459867,(080)43215621,10/09/16 21:27,174
(080)21652896,(040)26738737,10/09/16 21:34,2244
78136 42599,97399 92703,10/09/16 21:39,1092
(080)26097534,(080)39755879,10/09/16 21:44,171
94491 55790,90359 99240,10/09/16 21:44,932
78298 91466,97380 60551,10/09/16 21:48,159
93412 26084,(022)47410783,10/09/16 21:48,2577
97415 99182,(080)44076727,10/09/16 21:49,54
78298 02848,99001 95783,10/09/16 21:49,31
(044)25144377,78993 89387,10/09/16 22:02,225
99004 86250,95262 44233,10/09/16 22:07,319
98443 72004,78132 18081,10/09/16 22:11,657
(080)45291968,94482 95223,10/09/16 22:12,1215
87149 75762,97447 92655,10/09/16 22:13,1065
(080)49328664,94005 20878,10/09/16 22:15,59
(04344)649705,94005 20878,10/09/16 22:18,158
94480 64700,90088 09624,10/09/16 22:23,2429
(022)21884607,90083 59148,10/09/16 22:25,891
94482 95223,(080)45291968,10/09/16 22:27,186
(080)41336994,97406 93118,10/09/16 22:29,29
(080)34121098,95267 70383,10/09/16 22:45,1381
(022)39006198,97447 92655,10/09/16 22:47,296
(022)39006198,97447 92655,10/09/16 22:47,1390
78298 91466,97380 60551,10/09/16 22:48,589
97416 17124,90194 00845,10/09/16 22:53,416
90085 20915,99002 80226,10/09/16 22:53,2002
90365 51029,94499 38099,10/09/16 22:58,2982
98452 19037,90355 94399,10/09/16 23:02,931
93412 66159,98454 07778,10/09/16 23:07,1383
(080)29435303,(080)43685310,10/09/16 23:09,39
(080)29435303,(080)43685310,10/09/16 23:14,431
(080)69104549,98448 87878,10/09/16 23:23,273
94489 82688,(033)25441815,10/09/16 23:23,759
(080)66857551,(040)66729318,10/09/16 23:30,1408
(080)48462898,90199 67471,10/09/16 23:31,284
(04344)649705,94005 20878,10/09/16 23:42,310
97385 70012,94497 44333,10/09/16 23:46,592
(022)45444747,92426 65661,10/09/16 23:52,2512
(04344)228249,(080)43901222,10/09/16 23:57,106
98440 65896,(080)47459867,10/09/16 23:58,2059
(080)33251027,94001 62063,11/09/16 6:14,1020
94491 55790,90359 99240,11/09/16 6:15,2343
97416 29480,92426 72402,11/09/16 6:16,345
90088 09624,94480 64700,11/09/16 6:20,3695
97380 60551,81524 55552,11/09/16 6:21,3148
(080)32390650,98445 27876,11/09/16 6:34,864
(022)46574732,97403 88244,11/09/16 6:40,1049
93434 31551,90088 09624,11/09/16 6:45,179
94480 64700,90088 09624,11/09/16 6:50,241
81513 30231,(080)30231886,11/09/16 6:57,1172
(0471)6579079,(080)23180345,11/09/16 7:01,70
78133 71458,70127 59322,11/09/16 7:03,36
(080)32390650,98445 27876,11/09/16 7:06,17
98456 86153,90197 24124,11/09/16 7:10,1009
(022)28952819,78298 91466,11/09/16 7:12,149
90198 03659,74065 10917,11/09/16 7:12,12
(080)49796269,(080)33251027,11/09/16 7:22,1052
84319 52539,(080)45547058,11/09/16 7:24,201
(0471)2225098,97406 06245,11/09/16 7:24,924
90355 10919,(04344)322628,11/09/16 7:35,94
97425 79921,(0471)2953539,11/09/16 7:40,309
(080)35986130,93432 65750,11/09/16 7:46,2559
74064 66270,(080)47999451,11/09/16 7:49,805
98457 75681,(022)38214945,11/09/16 8:02,875
(044)24037112,93427 56500,11/09/16 8:04,802
(080)64047472,(080)20227149,11/09/16 8:10,244
99612 41256,90197 24124,11/09/16 8:34,2980
(080)49328664,94005 20878,11/09/16 8:50,109
84311 10322,90359 79636,11/09/16 8:54,269
97429 02055,(044)41581342,11/09/16 8:59,173
95269 20533,97449 50000,11/09/16 9:04,3652
93422 47940,90084 16988,11/09/16 9:05,189
93416 07259,78138 56841,11/09/16 9:06,65
90355 10919,(04344)322628,11/09/16 9:08,9
81513 36123,(080)34121098,11/09/16 9:10,137
(080)61123756,(080)47459867,11/09/16 9:10,3355
98454 90038,74066 31484,11/09/16 9:23,623
97399 92703,97421 07528,11/09/16 9:26,665
(04546)267875,(080)22759842,11/09/16 9:43,3188
(080)35538852,98446 78140,11/09/16 9:47,797
97404 90013,(0821)4753474,11/09/16 9:50,3556
98444 95768,99003 47921,11/09/16 9:51,527
78298 02848,99001 95783,11/09/16 9:51,920
97385 29751,(022)30044349,11/09/16 10:11,1086
77956 90632,(0821)3537229,11/09/16 10:20,2584
92426 72402,97416 29480,11/09/16 10:23,2896
1404787681,98448 87878,11/09/16 10:30,76
78134 03625,(044)69775060,11/09/16 10:35,788
90366 36573,98448 87878,11/09/16 10:46,2867
(022)62120910,98447 12671,11/09/16 10:49,628
98449 60656,90084 16988,11/09/16 10:54,3087
90088 09624,94480 64700,11/09/16 11:00,19
(080)69245029,(044)49481100,11/09/16 11:08,937
92414 22596,(080)32647101,11/09/16 11:09,272
97418 46131,(080)33277651,11/09/16 11:19,4232
87146 31956,97384 69866,11/09/16 11:21,42
94480 64700,90088 09624,11/09/16 11:32,936
97380 60551,81524 55552,11/09/16 11:33,641
(080)32390650,(080)43562014,11/09/16 11:35,1993
(011)68486606,(080)32255824,11/09/16 11:42,418
90197 38885,98445 85687,11/09/16 11:44,2124
(080)25863765,92423 51078,11/09/16 11:55,973
(080)62963633,98443 99204,11/09/16 12:03,340
98440 65896,(080)47459867,11/09/16 12:07,206
(0471)6537077,78136 54214,11/09/16 12:10,201
98446 66723,97422 22278,11/09/16 12:15,44
98440 65896,93418 41992,11/09/16 12:28,421
98446 78140,98444 72482,11/09/16 12:31,107
(080)45291968,94482 95223,11/09/16 12:35,137
90192 30758,(080)64431120,11/09/16 12:37,55
99612 41256,(080)43206415,11/09/16 12:49,1499
74066 31484,98454 90038,11/09/16 12:50,2904
94497 44333,97385 70012,11/09/16 12:53,2106
90082 61126,90366 69257,11/09/16 12:59,2356
90355 94399,98452 19037,11/09/16 13:04,213
(011)68486606,(080)32255824,11/09/16 13:05,9
84312 48999,(080)43685310,11/09/16 13:15,875
(080)22759842,(04546)267875,11/09/16 13:17,152
97424 21092,98451 87493,11/09/16 13:20,42
(033)25441815,94489 82688,11/09/16 13:21,9
90197 24124,99612 41256,11/09/16 13:25,577
94001 07403,90368 72970,11/09/16 13:48,1159
70121 27677,78295 48262,11/09/16 13:50,91
81522 26166,(080)46566171,11/09/16 13:53,1801
(044)69775060,90356 11723,11/09/16 14:00,112
92414 22596,(080)32647101,11/09/16 14:11,1414
(080)43215621,(080)47459867,11/09/16 14:14,23
94480 64700,(080)32828889,11/09/16 14:27,1119
90082 61126,90366 69257,11/09/16 14:29,116
90366 36573,97425 12708,11/09/16 14:30,87
90355 94399,98452 19037,11/09/16 14:34,1387
97414 62027,95267 70383,11/09/16 14:38,154
93430 54160,(04344)615310,11/09/16 14:46,97
94497 77615,(0824)6366719,11/09/16 14:48,1504
97406 93118,(040)69695864,11/09/16 14:49,169
(044)30727085,92414 22596,11/09/16 14:52,1170
93434 31551,90088 09624,11/09/16 14:58,158
94497 77615,(0824)6366719,11/09/16 15:05,1945
90083 59148,(022)21884607,11/09/16 15:10,584
(044)27523585,93432 24657,11/09/16 15:11,1014
1402316533,97446 95253,11/09/16 15:17,74
(080)22816760,(0821)6141380,11/09/16 15:19,948
(080)62164823,(080)32255824,11/09/16 15:30,9
81513 36123,(080)34121098,11/09/16 15:37,1062
93432 65750,(080)20123809,11/09/16 15:37,852
98440 71648,(080)27498339,11/09/16 15:46,156
97424 22395,90357 25284,11/09/16 15:49,4141
74292 23928,(0471)2953539,11/09/16 15:50,159
78298 02848,99001 95783,11/09/16 16:08,2811
(080)62342282,95263 76972,11/09/16 16:12,3728
(080)32828889,94480 64700,11/09/16 16:13,82
78298 91466,97380 60551,11/09/16 16:13,224
98444 16192,(022)28765220,11/09/16 16:27,45
98454 90038,93415 21881,11/09/16 16:33,1735
78136 42599,97399 92703,11/09/16 16:35,729
97402 57057,(080)45547058,11/09/16 16:35,429
(080)41712046,97410 27512,11/09/16 16:53,135
97380 60551,90365 51029,11/09/16 17:02,825
78138 93826,96569 95359,11/09/16 17:02,267
95262 44233,99004 86250,11/09/16 17:13,218
(022)38214945,98457 75681,11/09/16 17:14,4106
98440 68457,95264 40233,11/09/16 17:28,2443
93432 65750,92425 27794,11/09/16 17:38,462
81522 26166,97414 62784,11/09/16 17:42,160
1409421631,(080)63559298,11/09/16 18:07,46
97406 06245,93428 11808,11/09/16 18:07,1039
(022)21884607,90083 59148,11/09/16 18:11,78
(0821)6141380,90366 69257,11/09/16 18:15,2374
90192 30758,(080)64431120,11/09/16 18:17,99
92411 96415,93435 21961,11/09/16 18:28,9
(04344)316423,(080)67362492,11/09/16 18:44,2594
(080)35121497,90087 42537,11/09/16 19:02,3270
94489 72078,92415 91418,11/09/16 19:05,1286
(04344)322628,97427 87999,11/09/16 19:34,2690
(040)66729318,97386 20071,11/09/16 19:35,9
78138 56841,93416 07259,11/09/16 19:35,752
92423 51078,78134 03625,11/09/16 19:35,95
(080)32828889,94480 64700,11/09/16 19:40,78
(080)35987804,74062 28875,11/09/16 19:40,3691
(033)25441815,(0471)6537077,11/09/16 19:43,1536
98445 42844,99617 74886,11/09/16 19:58,77
(0824)6366719,94497 77615,11/09/16 20:12,2653
90359 79636,70121 27677,11/09/16 20:20,17
94487 29969,97419 41164,11/09/16 20:21,273
78136 65840,74066 93594,11/09/16 20:23,122
97406 74488,90358 98099,11/09/16 20:23,360
(04344)322628,90355 10919,11/09/16 20:26,1019
(080)66857551,(040)66729318,11/09/16 20:38,1196
97399 92703,78136 42599,11/09/16 20:51,208
78295 48262,70121 27677,11/09/16 20:54,3265
99003 47921,98444 95768,11/09/16 21:00,618
(080)62164823,(080)32255824,11/09/16 21:00,128
(022)40840621,97393 52893,11/09/16 21:04,245
98440 02823,81515 42171,11/09/16 21:19,220
90365 51029,97380 60551,11/09/16 21:32,206
90197 38885,98445 85687,11/09/16 21:33,709
98444 95768,99003 47921,11/09/16 21:34,168
(080)62164823,(080)32255824,11/09/16 21:35,2217
(080)35538852,98459 20681,11/09/16 21:42,9
